"title", source, price, sold, size, url
"Mens Victoria Tenis 1125141 Cuero Tan Sz 46 US 12", Poshmark, $24, Available, 12, https://poshmark.com/listing/Mens-Victoria-Tenis-1125141-Cuero-Tan-Sz-46-US-12-6080d647cb692c63562fe2d1
"Victoria Mens Sneaker 1125224 white Sz46 US12", Poshmark, $39, Available, US 12 EU 46, https://poshmark.com/listing/Victoria-Mens-Sneaker-1125224-white-Sz46-US12-6081bcfee97e48b3d432b336
"Mens Veja Campo Sneaker Size 9", Poshmark, $120, Available, 9, https://poshmark.com/listing/Mens-Veja-Campo-Sneaker-Size-9-6080cf564fd23ae528dbe3f2
"Mens Veja Urca Sneaker Size 10!!!", Poshmark, $120, Available, 10, https://poshmark.com/listing/Mens-Veja-Urca-Sneaker-Size-10-6080ccf592078600077adfcc
"Veja boys white red navy sneakers sz 1 us /32 eu", Poshmark, $50, Available, 1, https://poshmark.com/listing/Veja-boys-white-red-navy-sneakers-sz-1-us-32-eu-608077f3ff7c5a8f7ebd6dfc
"DEAR FRANCES - Blue Velvet Spirit Boots NWOT", Poshmark, $320, Available, 7, https://poshmark.com/listing/DEAR-FRANCES-Blue-Velvet-Spirit-Boots-NWOT-607fa8bdc7c1718ee1d611f1
"VEJA Suede V-10 sneakers", Poshmark, $225, Available, 38, https://poshmark.com/listing/VEJA-Suede-V10-sneakers-607f7888ce1e878415aad85d
"Veja Sneakers Gently Worn with Lots of life!", Poshmark, $100, Available, 7, https://poshmark.com/listing/Veja-Sneakers-Gently-Worn-with-Lots-of-life-607e44256f6c91d32e944bb5
"Veja Esplar suede-trimmed leather sneakers", Poshmark, $115, Available, 37, https://poshmark.com/listing/Veja-Esplar-suedetrimmed-leather-sneakers-607e3cb081a36c167da2c2df
"BRAND NEW VEJA SHOES!", Poshmark, $95, Available, 4, https://poshmark.com/listing/BRAND-NEW-VEJA-SHOES-607e3243446e59033c251971
"Veja SDU B-Mesh Nautico Petale Sneakers", Poshmark, $100, Available, 6, https://poshmark.com/listing/Veja-SDU-BMesh-Nautico-Petale-Sneakers-607df40c1801363f979690eb
"New Veja Condor running shoes black 36 5", Poshmark, $135, Available, EU 36, https://poshmark.com/listing/New-Veja-Condor-running-shoes-black-36-5-607dcdf212d88002a901e979
"Veja sneakers green trim", Poshmark, $120, Available, 9, https://poshmark.com/listing/Veja-sneakers-green-trim-607db4ee3bad6d62b28fa7de
"Veja women leather sneakers", Poshmark, $70, Available, 7, https://poshmark.com/listing/Veja-women-leather-sneakers-607d6284074d248cc49da435
"NWT. Veja tennis shoes", Poshmark, $135, Available, 6, https://poshmark.com/listing/NWT-Veja-tennis-shoes-607cc7249c33786f151e217c
"Veja Santos Dumont Sneaker Men’s 11", Poshmark, $55, Available, 11, https://poshmark.com/listing/Veja-Santos-Dumont-Sneaker-Mens-11-607c9866ffba9454cdec96b1
"Men’s VEJA Shoes", Poshmark, $100, Available, 11, https://poshmark.com/listing/Mens-VEJA-Shoes-607c8b35a4de412b19a26556
"Kids Veja sneakers", Poshmark, $45, Available, 12.5 (Little Girl), https://poshmark.com/listing/Kids-Veja-sneakers-607b34722a1eff57abe72361
"Veja // SDU Mesh Navy Sporty Sneaker", Poshmark, $100, Available, 10, https://poshmark.com/listing/Veja-SDU-Mesh-Navy-Sporty-Sneaker-607af4824fd23a85948b2858
"Veja sneakers", Poshmark, $100, Available, 6, https://poshmark.com/listing/Veja-sneakers-607a1b88e13164862ecf2a81
"V-10 BMESH NATURAL MARSALA Size 37 (Size 6)", Poshmark, $75, Available, 6, https://poshmark.com/listing/V10-BMESH-NATURAL-MARSALA-Size-37-Size-6-6079d5c2941f17242bee54c1
"Veja V12 Sneakers", Poshmark, $98, Available, 36, https://poshmark.com/listing/Veja-V12-Sneakers-607937539c33783170ff6c95
"{ Veja } V-10 Black Low Top Sneakers", Poshmark, $125, Available, 10, https://poshmark.com/listing/Veja-V10-Black-Low-Top-Sneakers-607a3786941f170627f14755
"Veja x Rick Owens Men's Knit Low Top Sneakers", Poshmark, $190, Available, , https://poshmark.com/listing/Veja-x-Rick-Owens-Mens-Knit-Low-Top-Sneakers-607708ed446e5921573875a0
"Veja Condor Sneaker size 37", Poshmark, $118, Available, 37, https://poshmark.com/listing/Veja-Condor-Sneaker-size-37-6076f6d309d7609ab6bf5ca8
"Veja Sneakers", Poshmark, $125, Available, 5 (Big Girl), https://poshmark.com/listing/Veja-Sneakers-6076db5312d8809f175e62c9
"ISO!!! Vejas", Poshmark, $1000, Available, 37, https://poshmark.com/listing/ISO-Vejas-60752f15463d4f0dddf88074
"Veja Espalar Sneaker Size 11", Poshmark, $100, Available, 11, https://poshmark.com/listing/Veja-Espalar-Sneaker-Size-11-6074d498074d242d5a5070ff
"Veja white sneakers red green size 7", Poshmark, $90, Available, 7, https://poshmark.com/listing/Veja-white-sneakers-red-green-size-7-607498ca6f6c9112c4649b05
"Veja V-10 Lace Up Sneakers. Color: White/Marsala.", Poshmark, $75, Available, 5, https://poshmark.com/listing/Veja-V10-Lace-Up-Sneakers-Color-WhiteMarsala-6073aed2800f643cd116c227
"Veja V-10 sneakers naturals/ multi/ babe", Poshmark, $160, Available, 9, https://poshmark.com/listing/Veja-V10-sneakers-naturals-multi-babe-60736e5cbb5937dcb7410f31
"Brand new cute sneakers  never worn!", Poshmark, $130, Available, 6, https://poshmark.com/listing/Brand-new-cute-sneakers-never-worn-6072f5cc09d760dc099867e0
"Veja Sneakers", Poshmark, $75, Available, 7, https://poshmark.com/listing/Veja-Sneakers-60726261e107bb07473f058f
"Veja Campo Sneaker", Poshmark, $125, Available, EU 37, https://poshmark.com/listing/Veja-Campo-Sneaker-6072351fff8304dfeb87b12c
"VEJAS - Pink Suede", Poshmark, $92, Available, 7, https://poshmark.com/listing/VEJAS-Pink-Suede-6072178cb9190e3a326fae7c
"Veja White and rose color sneakers size 9", Poshmark, $120, Available, 9, https://poshmark.com/listing/Veja-White-and-rose-color-sneakers-size-9-6071eff2463d4fd0057e5223
"{ Veja } Esplar Extra White Low Top Sneakers", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-Esplar-Extra-White-Low-Top-Sneakers-607036ed941f17bd4a920d16
"Veja x Madewell Sneakers", Poshmark, $50, Available, 7, https://poshmark.com/listing/Veja-x-Madewell-Sneakers-6071e92a275e555c5e5fbabc
"Sneakers VEJA", Poshmark, $100, Available, 5, https://poshmark.com/listing/Sneakers-VEJA-6071dc56efd0e4b27537467d
"Veja high tops brand new", Poshmark, $99, Available, 8.5 (Toddler Girl), https://poshmark.com/listing/Veja-high-tops-brand-new-6071a43d275e5534275dd883
"Veja Running Shoes", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-Running-Shoes-606f6567e107bb1cac7ea4c7
"VEJA Leather Velcro Trainers Sneakers BLACK 8.5", Poshmark, $55, Available, 8.5, https://poshmark.com/listing/VEJA-Leather-Velcro-Trainers-Sneakers-BLACK-85-606f0e6fb9190efa61e8df0b
"Veja white lace up sneakers barely worn", Poshmark, $100, Available, 8, https://poshmark.com/listing/Veja-white-lace-up-sneakers-barely-worn-606f0c2693649f0bb48fd580
"Veja V 10 leather sneakers size (40) EU 9 US", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-V-10-leather-sneakers-size-40-EU-9-US-606de7f1e107bb973615c194
"Women’s Veja V-10 Leather Sneakers Eur 36 US 5", Poshmark, $95, Available, 6, https://poshmark.com/listing/Womens-Veja-V10-Leather-Sneakers-Eur-36-US-5-606dcd35cb692cd40c85735a
"Veja Men's Rio Branco Sneakers", Poshmark, $99, Available, 10, https://poshmark.com/listing/Veja-Mens-Rio-Branco-Sneakers-606db83d6f6c9154474d9e48
"Veja Sneakers", Poshmark, $85, Available, 38/7, https://poshmark.com/listing/Veja-Sneakers-606ce1292f3d19d7de7aa2e2
"Women’s Veja Sneakers V-10 EUR 37 US 6 Leather", Poshmark, $65, Available, 6, https://poshmark.com/listing/Womens-Veja-Sneakers-V10-EUR-37-US-6-Leather-606cd21309d760b41265969f
"NEW VEJA Esplar Leather Tonal Sneakers", Poshmark, $120, Available, 9, https://poshmark.com/listing/NEW-VEJA-Esplar-Leather-Tonal-Sneakers-60787cf060fded0a20179c20
"veja sneakers", Poshmark, $100, Available, 5, https://poshmark.com/listing/veja-sneakers-606bfea2e13164ddc43e10dc
"Veja small esplar lace", Poshmark, $95, Available, 7, https://poshmark.com/listing/Veja-small-esplar-lace-606bb6c25e0ba80efad85afa
"J.Crew khaki sailor lace up pencil skirt", Poshmark, $46, Available, 6, https://poshmark.com/listing/JCrew-khaki-sailor-lace-up-pencil-skirt-606a70c3c32ee62a3ecdf00f
"Veja V-10 nautico sneakers 6US", Poshmark, $120, Available, 6, https://poshmark.com/listing/Veja-V10-nautico-sneakers-6US-6069bd9cff8304721e15ac52
"Veja Esplar Womens 3-Lock Grip-Strap Sneaker US 11", Poshmark, $112, Available, 11, https://poshmark.com/listing/Veja-Esplar-Womens-3Lock-GripStrap-Sneaker-US-11-60694c7f5462c3cddebea7b0
"NWT in box Veja Consor Sneakers", Poshmark, $165, Available, 9.5, https://poshmark.com/listing/NWT-in-box-Veja-Consor-Sneakers-6068f923c936afcc5d23cbe0
"NWOT Limited Edition Veja Metallic Esplar Sneakers", Poshmark, $130, Available, 10, https://poshmark.com/listing/NWOT-Limited-Edition-Veja-Metallic-Esplar-Sneakers-6068d418e97e48aa2ff23d35
"{ Veja } Esplar Extra White Leather Low Sneakers", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-Esplar-Extra-White-Leather-Low-Sneakers-6067b824efd0e4711fd9b2a7
"VEJA sneakers", Poshmark, $128, Available, EURO 42 US 9, https://poshmark.com/listing/VEJA-sneakers-6067b276ff8304546f0aa39c
"Hartjes Printed Side Zip Low Top Floral Sneaker", Poshmark, $160, Available, 6.5, https://poshmark.com/listing/Hartjes-Printed-Side-Zip-Low-Top-Floral-Sneaker-6067aa1b2ca9ab077abf6010
"Men’s Veja sneakers", Poshmark, $120, Available, 10, https://poshmark.com/listing/Mens-Veja-sneakers-606650c06f6c9122174e7ff9
"Veja Men's V-10 Sneakers", Poshmark, $100, Available, 11.5, https://poshmark.com/listing/Veja-Mens-V10-Sneakers-60660b171460bbe824e1c789
"Veja Sneakers", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-Sneakers-6065ddf4ffba94dad099ef8c
"Adidas white/gold 🍁🍂sneakers brand new", Poshmark, $35, Available, 12 (Toddler Girl), https://poshmark.com/listing/Adidas-whitegold-sneakers-brand-new-6064b9ab88cce3cd0e9d5c9c
"Veja V-10 in white and merlot", Poshmark, $75, Available, 5, https://poshmark.com/listing/Veja-V10-in-white-and-merlot-60638e387ec30c8796a9c466
"Veja Esplar Rio Branco Bicolor Trainer Sneakers", Poshmark, $115, Available, 9, https://poshmark.com/listing/Veja-Esplar-Rio-Branco-Bicolor-Trainer-Sneakers-606323e112d8804f98256510
"Veja Nova Canvas sneakers - organic cotton", Poshmark, $81, Available, 5M - Size 36, https://poshmark.com/listing/Veja-Nova-Canvas-sneakers-organic-cotton-605c43ca7ec30ccb7040a22e
"Men’s Veja", Poshmark, $125, Available, 9, https://poshmark.com/listing/Mens-Veja-606224017ec30ca8aaa0b5b5
"Veja V- 10 CWL Low Top Mens Fashion Sneakers 11.5", Poshmark, $118, Available, 11.5, https://poshmark.com/listing/Veja-V-10-CWL-Low-Top-Mens-Fashion-Sneakers-115-60616377162958219cdc9ff2
"Veja sneakers (kids)", Poshmark, $50, Available, 2, https://poshmark.com/listing/Veja-sneakers-kids-606125cf12d880308d19db8d
"Veja sneakers (kids)", Poshmark, $50, Available, 2, https://poshmark.com/listing/Veja-sneakers-kids-6061255c800f640dc04c0c9e
"H & M Divided Chunky Sweater", Poshmark, $12, Available, XS, https://poshmark.com/listing/H-M-Divided-Chunky-Sweater-609f67099ad8447208c0dbd9
"Veja sneakers", Poshmark, $50, Available, 2, https://poshmark.com/listing/Veja-sneakers-605fd09b180136e531ca0ab1
"{ Veja } V-10 Velcro Kids Sneakers", Poshmark, $80, Available, 7, https://poshmark.com/listing/Veja-V10-Velcro-Kids-Sneakers-606155da3cda88357f9a64f0
"Veja sneakers size 9US Europe 40", Poshmark, $105, Available, 9, https://poshmark.com/listing/Veja-sneakers-size-9US-Europe-40-6060c0cd6e2846a446e529c5
"Veja V-10 Sneaker( unisex)", Poshmark, $165, Available, 7, https://poshmark.com/listing/Veja-V10-Sneaker-unisex-6060a603ce1e871303dbb387
"Veja Holiday LT Bastille Leather Size 5 (EUR 36)", Poshmark, $88, Available, 5, https://poshmark.com/listing/Veja-Holiday-LT-Bastille-Leather-Size-5-EUR-36-605f5750c693bd18fa2ca653
"NIB VEJA Roraima suede shoe 9", Poshmark, $155, Available, 9, https://poshmark.com/listing/NIB-VEJA-Roraima-suede-shoe-9-605f53ed12d88066ed0cd599
"Veja V-10 Sneakers Size 9", Poshmark, $75, Available, 9, https://poshmark.com/listing/Veja-V10-Sneakers-Size-9-605df7d32a1eff0b05a536ea
"Veja V-10 Sneaker", Poshmark, $110, Available, 5, https://poshmark.com/listing/Veja-V10-Sneaker-605b467b43895f6b29a0f64e
"ISO - Black Veja", Poshmark, $150, Available, 8, https://poshmark.com/listing/ISO-Black-Veja-605a8102800f64200f40fab1
"Veja x Rick Owens V-Knit Stretch Runner Sneakers", Poshmark, $245, Available, 7, https://poshmark.com/listing/Veja-x-Rick-Owens-VKnit-Stretch-Runner-Sneakers-605a65ef02c187c7294c69c4
"Madewell Veja Gold Stars Sneakers size 37 6", Poshmark, $76, Available, 6, https://poshmark.com/listing/Madewell-Veja-Gold-Stars-Sneakers-size-37-6-605a599012d880d7b2532906
"Veja V-12 Women’s Sneakers", Poshmark, $110, Available, 36, https://poshmark.com/listing/Veja-V12-Womens-Sneakers-605a44966e284662a5ce77df
"Men’s Veja Condor running shoes", Poshmark, $140, Available, 10, https://poshmark.com/listing/Mens-Veja-Condor-running-shoes-605a30dc7f80d2d9a1951eab
"Veja sneakers olive/white", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-sneakers-olivewhite-605905e5284e99aec15436e6
"VEJA ESPLAR SE CANVAS SIZE 6!!", Poshmark, $50, Available, 6, https://poshmark.com/listing/VEJA-ESPLAR-SE-CANVAS-SIZE-6-6058df17920786d35227282b
"PLAE🍂🍁High Tops sneakers Sz 10 toddler", Poshmark, $35, Available, 10 (Toddler Girl), https://poshmark.com/listing/PLAEHigh-Tops-sneakers-Sz-10-toddler-6089b4c712d880c81e72225b
"Madewell x Veja™ Esplar Low Sneakers 37", Poshmark, $40, Available, 7, https://poshmark.com/listing/Madewell-x-Veja-Esplar-Low-Sneakers-37-6058bdbb37f939760ebc48c1
"Veja Black shoes: V-12", Poshmark, $90, Available, 9, https://poshmark.com/listing/Veja-Black-shoes-V12-6057f0bd800f64a4272da599
"NEW! VEJA V-10 CWL Faux Leather Sneakers", Poshmark, $150, Available, 12, https://poshmark.com/listing/NEW-VEJA-V10-CWL-Faux-Leather-Sneakers-6057b6d22a1effac3568dc5d
"Veja roraima high top sneakers", Poshmark, $100, Available, 38, https://poshmark.com/listing/Veja-roraima-high-top-sneakers-6057a973275e5553388ba52f
"VEJA Kids Size 1 US", Poshmark, $80, Available, 1, https://poshmark.com/listing/VEJA-Kids-Size-1-US-605640dc93649f823f7d5ec9
"Veja V-12 mesh tent white sneakers", Poshmark, $150, Available, 12, https://poshmark.com/listing/Veja-V12-mesh-tent-white-sneakers-60560683800f646ebd1f90ed
"Veja Esplar Boy’s Suede Mid-top Sneakers NWOB", Poshmark, $75, Available, 12.5 (Little Boy), https://poshmark.com/listing/Veja-Esplar-Boys-Suede-Midtop-Sneakers-NWOB-6056013e576006eaa7c5a4da
"Kids Veja sneaker", Poshmark, $70, Available, 4, https://poshmark.com/listing/Kids-Veja-sneaker-6053a750bcbb5211720fa419
"Kids Veja Esplar Double Strap Sneaker Size 35/US 4", Poshmark, $69, Available, 4 (Big Girl), https://poshmark.com/listing/Kids-Veja-Esplar-Double-Strap-Sneaker-Size-35US-4-60522651b512569ea3b40248
"Veja V10 Low Top Sneakers size 5 US", Poshmark, $85, Available, 5, https://poshmark.com/listing/Veja-V10-Low-Top-Sneakers-size-5-US-6052113f6c6ac74a56a9d28d
"Veja Athletic Sneakers", Poshmark, $140, Available, 9.5, https://poshmark.com/listing/Veja-Athletic-Sneakers-6051ec0d275e550c974d16c6
"VEJA V-12 Sneaker Men's Shoes White SZ 42 / 9 US", Poshmark, $99, Available, 9, https://poshmark.com/listing/VEJA-V12-Sneaker-Mens-Shoes-White-SZ-42-9-US-6050f3b64fd23a5818760ba3
"Veja Esplar Shearling & Leather Mid-Top Sneakers", Poshmark, $79, Available, 6, https://poshmark.com/listing/Veja-Esplar-Shearling-Leather-MidTop-Sneakers-6050cda2e107bbcb6cea7a36
"Veja sneakers", Poshmark, $75, Available, 8, https://poshmark.com/listing/Veja-sneakers-604fddd460fdedc10fe06b0f
"Philippe Model Alta Donna Middle Fringe Sneakers", Poshmark, $250, Available, 7, https://poshmark.com/listing/Philippe-Model-Alta-Donna-Middle-Fringe-Sneakers-604fafcf3a0db9507894c7c3
"Veja V-12 Sneakers", Poshmark, $100, Available, 8, https://poshmark.com/listing/Veja-V12-Sneakers-604e6f309c3378f70b45b44f
"Veja Esplar Leather Low-Top Sneakers 36 US 5", Poshmark, $90, Available, 5, https://poshmark.com/listing/Veja-Esplar-Leather-LowTop-Sneakers-36-US-5-604e553f9207861f6faea4a9
"Brand new Veja high top sneakers", Poshmark, $60, Available, 8 (Toddler Boy), https://poshmark.com/listing/Brand-new-Veja-high-top-sneakers-604e50d9ae766fd2acc3265d
"Mens Veja V10 NEW Size 11 US White Red Blue", Poshmark, $130, Available, 11, https://poshmark.com/listing/Mens-Veja-V10-NEW-Size-11-US-White-Red-Blue-604d893e3bad6d960e3a84e6
"Veja leather sneakers", Poshmark, $105, Available, 7, https://poshmark.com/listing/Veja-leather-sneakers-604c22f243895f57c4e6e3ec
"Veja V-10", Poshmark, $115, Available, 9, https://poshmark.com/listing/Veja-V10-604c24332ca9ab182c8538c4
"Women’s Vejas V-10 Neon Leather Sneaker", Poshmark, $120, Available, EUR 40, https://poshmark.com/listing/Womens-Vejas-V10-Neon-Leather-Sneaker-604bcd47d737fdb3a467cbd8
"Veja kids sneakers", Poshmark, $60, Available, 11 (Toddler Boy), https://poshmark.com/listing/Veja-kids-sneakers-604b947106d59c2da364e43b
"Veja Sneakers", Poshmark, $35, Available, 13.5 (Little Boy), https://poshmark.com/listing/Veja-Sneakers-604a6cd1e13164822aabb6cb
"Veja Sneakers", Poshmark, $100, Available, 6.5, https://poshmark.com/listing/Veja-Sneakers-60499c6bc936afa4b90f4118
"Exclusive Veja Shoes", Poshmark, $200, Available, 6, https://poshmark.com/listing/Exclusive-Veja-Shoes-60491df9800f64989e4bf8c2
"VEJA SNEAKERS", Poshmark, $70, Available, 7, https://poshmark.com/listing/VEJA-SNEAKERS-6047a95b633cfc37f4c60083
"VEJA 3-Lock US 5 EUR 36", Poshmark, $120, Available, 6, https://poshmark.com/listing/VEJA-3Lock-US-5-EUR-36-604566e5ffba94303cbd5c64
"Veja V-10s", Poshmark, $65, Available, 41 EUR, https://poshmark.com/listing/Veja-V10s-60455574ce1e871e3e9b114b
"VEJA V-10 Khaki Indigo Sneakers", Poshmark, $100, Available, 8, https://poshmark.com/listing/VEJA-V10-Khaki-Indigo-Sneakers-604542a6f9c382190c5e2520
"Veja Esplar leather sneakers Euro 37 pink", Poshmark, $45, Available, 6, https://poshmark.com/listing/Veja-Esplar-leather-sneakers-Euro-37-pink-6044ea1c7f80d2efb3ee565b
"Veja Diapers & Milk Marble Esplar Leather Sneaker", Poshmark, $135, Available, 9, https://poshmark.com/listing/Veja-Diapers-Milk-Marble-Esplar-Leather-Sneaker-60443d8a3bad6dc519a00d4b
"Veja v lock sneakers", Poshmark, $169, Available, 11, https://poshmark.com/listing/Veja-v-lock-sneakers-6042c20c81a36c9d0fde273c
"Veja Sneakers", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-Sneakers-60423d0fff8304f22027f8fe
"ATM WOMEN'S RAILROAD STRIPE FIELD JACKET", Poshmark, $100, Available, S, https://poshmark.com/listing/ATM-WOMENS-RAILROAD-STRIPE-FIELD-JACKET-60422780e131647ec4deb3a4
"Veja Mid Esplar Kids shearling lined", Poshmark, $65, Available, 3, https://poshmark.com/listing/Veja-Mid-Esplar-Kids-shearling-lined-603d36a9cb23aa8b71d6241d
"Veja Roraima Sneakers", Poshmark, $150, Available, 7, https://poshmark.com/listing/Veja-Roraima-Sneakers-603c6a932a1effe3c89abd37
"Veja sneakers size 40", Poshmark, $90, Available, 40, https://poshmark.com/listing/Veja-sneakers-size-40-603c219f8da5c9b48f143694
"Joules Coast Sneaker Beige-Snake Sz 7", Poshmark, $20, Available, 7, https://poshmark.com/listing/Joules-Coast-Sneaker-BeigeSnake-Sz-7-5f9768f5bcbb52c53437d5fb
"veja star sneakers", Poshmark, $45, Available, 37, https://poshmark.com/listing/veja-star-sneakers-60392fba8da5c977e30010b5
"Veja | SDU Hexa HexaMesh Sneaker - Nautico Marsala", Poshmark, $100, Available, 6, https://poshmark.com/listing/Veja-SDU-Hexa-HexaMesh-Sneaker-Nautico-Marsala-60390f05efd0e42dc754ba0b
"Madewell", Poshmark, $45, Available, 7, https://poshmark.com/listing/Madewell-60385dd19e15595b8c26ca04
"VEJA Sneakers", Poshmark, $150, Available, 6, https://poshmark.com/listing/VEJA-Sneakers-6036ea55800f64a34fd2a84d
"Corduroy madewell jumper", Poshmark, $50, Available, M, https://poshmark.com/listing/Corduroy-madewell-jumper-6036c9cb6e28464cff700a89
"Veja $150 v-10", Poshmark, $80, Available, 38, https://poshmark.com/listing/Veja-150-v10-60367db0efd0e4aa8f809189
"VEJA V 10 extra white", Poshmark, $90, Available, 5, https://poshmark.com/listing/VEJA-V-10-extra-white-60359fa96e28463091691ada
"COPY - VEJA V 10 extra white", Poshmark, $90, Available, 5, https://poshmark.com/listing/COPY-VEJA-V-10-extra-white-603a88d86e28461d32046f2b
"Veja x Rick owens sneakers", Poshmark, $225, Available, 10, https://poshmark.com/listing/Veja-x-Rick-owens-sneakers-60355255163df4418cf13641
"**ISO** Madewell x Veja V-10 SZ 38/US 7", Poshmark, $4444, Available, 7, https://poshmark.com/listing/ISO-Madewell-x-Veja-V10-SZ-38US-7-6033c9256f6c910e9eaa3138
"Veja boys sneakers", Poshmark, $80, Available, 6 euro 22, https://poshmark.com/listing/Veja-boys-sneakers-6032a936ff7c5a6264bfe78d
"Madewell x Veja™ Esplar Low Sneakers", Poshmark, $107, Available, 10, https://poshmark.com/listing/Madewell-x-Veja-Esplar-Low-Sneakers-602f48d406d59cc2e3471f0d
"Veja RioBranco BDP swesidh blue trainer shoes", Poshmark, $250, Available, 6, https://poshmark.com/listing/Veja-RioBranco-BDP-swesidh-blue-trainer-shoes-602e91b37f80d212519f88d3
"Cabi Black Stretch Trousers", Poshmark, $50, Available, 6, https://poshmark.com/listing/Cabi-Black-Stretch-Trousers-602dd0b67d576c6f1b8d16c7
"VEJA Signature Logo Colorblock Black Sneakers Sz 9", Poshmark, $120, Available, 9, https://poshmark.com/listing/VEJA-Signature-Logo-Colorblock-Black-Sneakers-Sz-9-602da3967fb272e34f2dc4a0
"VEJA V-10 sneakers size 6", Poshmark, $95, Available, 6, https://poshmark.com/listing/VEJA-V10-sneakers-size-6-602d4f793cda88e5ffdca8b8
"BNWB VEJA V10 SNEAKERS", Poshmark, $105, Available, EU37, https://poshmark.com/listing/BNWB-VEJA-V10-SNEAKERS-602d23a6446e596fd0fc03c8
"Veja V-10 Leather Sneakers Size 6 US", Poshmark, $119, Available, 6, https://poshmark.com/listing/Veja-V10-Leather-Sneakers-Size-6-US-602c66936914127e4a8cd19f
"VEJA V-10 Limited Edition Women's Sneakers Shoes", Poshmark, $75, Available, 7, https://poshmark.com/listing/VEJA-V10-Limited-Edition-Womens-Sneakers-Shoes-602c57941460bb4fa5e41fef
"Veja Sneakers", Poshmark, $160, Available, 7, https://poshmark.com/listing/Veja-Sneakers-602af93a163df4a60855cbf5
"VEJA kids sneakers (unisex)", Poshmark, $50, Available, 4, https://poshmark.com/listing/VEJA-kids-sneakers-unisex-6029b2bd633cfc7536bc13b7
"Veja Esplar Leather Natural Puxador Sneakers 40", Poshmark, $100, Available, 9, https://poshmark.com/listing/Veja-Esplar-Leather-Natural-Puxador-Sneakers-40-60286af869141207ef7339f9
"*NEW* Veja V-10 Sneakers", Poshmark, $125, Available, 5, https://poshmark.com/listing/NEW-Veja-V10-Sneakers-60281fb4ff7c5a2b4c8db14a
"✨NEW✨ Veja Esplar Lace-Up Sneaker", Poshmark, $80, Available, US 5/ EU36/ UK 4, https://poshmark.com/listing/NEW-Veja-Esplar-LaceUp-Sneaker-60281428163df48b97425896
"Veja Venturi- fit like a size 7", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-Venturi-fit-like-a-size-7-60280e2c3a0db9756576e6fc
"Veja V-10 Bmesh Natrual Marsala Tennis Shoes", Poshmark, $63, Available, 6, https://poshmark.com/listing/Veja-V10-Bmesh-Natrual-Marsala-Tennis-Shoes-60280b26074d24acaf94d7f2
"Veja kids Small V-12 Sneaker", Poshmark, $69, Available, 3 (Little Girl), https://poshmark.com/listing/Veja-kids-Small-V12-Sneaker-6027ff8f69141236ab6f8011
"Veja shoes brand new never worn", Poshmark, $180, Available, 6, https://poshmark.com/listing/Veja-shoes-brand-new-never-worn-6026fc7293649f63a45906d8
"Veja Esplar 3-lock White Jaune Fluo (36/5)", Poshmark, $140, Available, 6, https://poshmark.com/listing/Veja-Esplar-3lock-White-Jaune-Fluo-365-602584873cda88bd3c94fb11
"Veja V-12 Leather Velcro Trainers Pink Gold", Poshmark, $90, Available, 2 (Little Girl), https://poshmark.com/listing/Veja-V12-Leather-Velcro-Trainers-Pink-Gold-602479e8946d37f23040870f
"CUPCAKES AND CASHMERE MOTLEY DRESS NWT", Poshmark, $59, Available, S, https://poshmark.com/listing/CUPCAKES-AND-CASHMERE-MOTLEY-DRESS-NWT-60220863d737fd12a340678f
"Veja V-10 Leather white-black size US 11.5  EUR 45", Poshmark, $130, Available, 11.5, https://poshmark.com/listing/Veja-V10-Leather-whiteblack-size-US-115-EUR-45-602198669207862bd3808b3c
"Janie and Jack white sneakers size 5", Poshmark, $29, Available, 5, https://poshmark.com/listing/Janie-and-Jack-white-sneakers-size-5-602035827f80d27e709623b5
"Veja Nova High Top Sneakers", Poshmark, $150, Available, 9, https://poshmark.com/listing/Veja-Nova-High-Top-Sneakers-601f3d1e163df47bf3f65150
"NWOT VEJA V10", Poshmark, $150, Available, 8, https://poshmark.com/listing/NWOT-VEJA-V10-601dbea7aa54278988a2deb0
"Veja V-10 Sneakers US8/EU41", Poshmark, $150, Available, 8, https://poshmark.com/listing/Veja-V10-Sneakers-US8EU41-601dbb3e284e9926d3553069
"VEJA Maroon Low-Top Sneakers", Poshmark, $115, Available, 39, https://poshmark.com/listing/VEJA-Maroon-LowTop-Sneakers-6043bd50efd0e4a9ba3fc8ab
"Veja V-10 Sneakers Size 11 For Men’s", Poshmark, $119, Available, 11, https://poshmark.com/listing/Veja-V10-Sneakers-Size-11-For-Mens-601d75da12d88062539bcc78
"Veja Esplar Leather Sneakers Size 9", Poshmark, $99, Available, 9, https://poshmark.com/listing/Veja-Esplar-Leather-Sneakers-Size-9-601d73e2e107bb14413c4b24
"Veja Rio Branco Hexamesh Shoes Tan/Black", Poshmark, $112, Available, 6, https://poshmark.com/listing/Veja-Rio-Branco-Hexamesh-Shoes-TanBlack-601c65ad69141285e254b771
